id,pobs,Authors,Transform,CorrelationCoefficient,StandardError,Tstatistic,CorrelationCoefficientCorrected,StandardErrorCorrected,TstatisticCorrected,Observations,DegreesofFreedom,NumberofCountries,YNPartial,YNSemi,SemiBalanceGap,SemiBalanceGrowth,SpendingElasticity,TaxRevenueGap,DependentVariable,DependentTransformation,CyclicalAdjustment,AutomaticStabiliser,FiscalBalance,GovSpend,Taxes,CycleVariable,CycleTransformation,CycleGDP,InteractedCycleVariable,SquaredCycleVariable,LaggedCycleVariable,ControlVariables,LaggedDependentVariable,PanelData,CrossSection,IntraNational,EUonly,USAonly,Africaonly,LatinAmericaonly,Asiaonly,CountryFixedEffects,TimeFixedEffects,RealTimeData,StartYear,EndYear,DataAdvancedCountries,DataDevelopingCountries,DataMixofCountries,YearAverage,ShareofDevelopingCountries,EconometricStrategy,NonOLS,TacklingEndogeneity,ShortRunEffect,LongRunEffect,JournalName,YearofPublication,JournalImpactFactor,ReviewedJournal,Citations,Primary,Preferred,Election,FiscalRule,FiscalFatigue,NoPublicDebt
77,61,Fatas and Mihov 2010,-1,-0.242,0.299,-0.809364548,-0.242,0.299,-0.809364548,38,33,1,1,1,1,0,0,0,Cyclically-adjusted fiscal balance in % of GDP,Level,1,0,1,0,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,62,Fatas and Mihov 2010,-1,0.662,0.401,1.650872818,0.662,0.401,1.650872818,38,33,1,1,1,1,0,0,0,Cyclically-adjusted fiscal balance in % of GDP,Level,1,0,1,0,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,63,Fatas and Mihov 2010,-1,-2.014,1.748,-1.152173913,-2.014,1.748,-1.152173913,38,33,1,1,1,1,0,0,0,Cyclically-adjusted fiscal balance in % of GDP,Level,1,0,1,0,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,64,Fatas and Mihov 2010,-1,-0.553,0.586,-0.943686007,-0.553,0.586,-0.943686007,38,33,1,1,1,1,0,0,0,Cyclically-adjusted fiscal balance in % of GDP,Level,1,0,1,0,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,65,Fatas and Mihov 2010,-1,1.122,0.641,1.750390016,1.122,0.641,1.750390016,38,33,1,1,1,1,0,0,0,Cyclically-adjusted fiscal balance in % of GDP,Level,1,0,1,0,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,66,Fatas and Mihov 2010,-1,-0.28,0.487,-0.574948665,-0.28,0.487,-0.574948665,38,33,1,1,1,1,0,0,0,Cyclically-adjusted fiscal balance in % of GDP,Level,1,0,1,0,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,67,Fatas and Mihov 2010,1,0.027,0.065,0.415384615,0.027,0.065,0.415384615,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,1,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,68,Fatas and Mihov 2010,1,-0.166,0.072,-2.305555556,-0.166,0.072,-2.305555556,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,69,Fatas and Mihov 2010,1,-0.023,0.066,-0.348484848,-0.023,0.066,-0.348484848,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,1,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,70,Fatas and Mihov 2010,1,0.015,0.104,0.144230769,0.015,0.104,0.144230769,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,71,Fatas and Mihov 2010,1,0.262,0.12,2.183333333,0.262,0.12,2.183333333,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,72,Fatas and Mihov 2010,1,-0.026,0.073,-0.356164384,-0.026,0.073,-0.356164384,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,73,Fatas and Mihov 2010,1,0.157,0.095,1.652631579,0.157,0.095,1.652631579,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,74,Fatas and Mihov 2010,1,-0.449,0.936,-0.479700855,-0.449,0.936,-0.479700855,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,75,Fatas and Mihov 2010,1,0.342,0.373,0.91689008,0.342,0.373,0.91689008,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,76,Fatas and Mihov 2010,1,0.264,0.236,1.118644068,0.264,0.236,1.118644068,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,77,Fatas and Mihov 2010,1,0.213,0.116,1.836206897,0.213,0.116,1.836206897,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,78,Fatas and Mihov 2010,1,0.286,0.506,0.565217391,0.286,0.506,0.565217391,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,79,Fatas and Mihov 2010,1,0.138,0.124,1.112903226,0.138,0.124,1.112903226,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,80,Fatas and Mihov 2010,1,0.27,0.08,3.375,0.27,0.08,3.375,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,81,Fatas and Mihov 2010,1,0.199,0.05,3.98,0.199,0.05,3.98,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,82,Fatas and Mihov 2010,1,-0.207,0.247,-0.83805668,-0.207,0.247,-0.83805668,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,83,Fatas and Mihov 2010,1,-0.142,0.081,-1.75308642,-0.142,0.081,-1.75308642,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,84,Fatas and Mihov 2010,1,-0.322,0.151,-2.132450331,-0.322,0.151,-2.132450331,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,85,Fatas and Mihov 2010,1,-0.002,0.088,-0.022727273,-0.002,0.088,-0.022727273,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,86,Fatas and Mihov 2010,1,-0.483,0.926,-0.521598272,-0.483,0.926,-0.521598272,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,87,Fatas and Mihov 2010,1,-0.153,0.117,-1.307692308,-0.153,0.117,-1.307692308,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,88,Fatas and Mihov 2010,1,-0.07,0.155,-0.451612903,-0.07,0.155,-0.451612903,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,89,Fatas and Mihov 2010,1,0.275,0.135,2.037037037,0.275,0.135,2.037037037,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,1,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,90,Fatas and Mihov 2010,1,-2.884,3.36,-0.858333333,-2.884,3.36,-0.858333333,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,91,Fatas and Mihov 2010,1,0.055,0.073,0.753424658,0.055,0.073,0.753424658,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,1,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,92,Fatas and Mihov 2010,1,-0.073,0.139,-0.525179856,-0.073,0.139,-0.525179856,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,93,Fatas and Mihov 2010,1,0.297,0.15,1.98,0.297,0.15,1.98,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,94,Fatas and Mihov 2010,1,-0.713,0.06,-11.88333333,-0.713,0.06,-11.88333333,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,95,Fatas and Mihov 2010,1,-0.092,0.056,-1.642857143,-0.092,0.056,-1.642857143,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,96,Fatas and Mihov 2010,1,0.303,0.211,1.436018957,0.303,0.211,1.436018957,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,97,Fatas and Mihov 2010,1,-0.819,1.134,-0.722222222,-0.819,1.134,-0.722222222,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,98,Fatas and Mihov 2010,1,0.049,0.209,0.234449761,0.049,0.209,0.234449761,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,99,Fatas and Mihov 2010,1,0.064,0.156,0.41025641,0.064,0.156,0.41025641,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,100,Fatas and Mihov 2010,1,0.085,0.258,0.329457364,0.085,0.258,0.329457364,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,101,Fatas and Mihov 2010,1,0.023,0.107,0.214953271,0.023,0.107,0.214953271,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,102,Fatas and Mihov 2010,1,0.105,0.087,1.206896552,0.105,0.087,1.206896552,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,103,Fatas and Mihov 2010,1,0.122,0.249,0.489959839,0.122,0.249,0.489959839,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,104,Fatas and Mihov 2010,1,-0.158,0.065,-2.430769231,-0.158,0.065,-2.430769231,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,105,Fatas and Mihov 2010,1,-0.268,0.29,-0.924137931,-0.268,0.29,-0.924137931,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,106,Fatas and Mihov 2010,1,0.903,0.745,1.212080537,0.903,0.745,1.212080537,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,107,Fatas and Mihov 2010,1,0.506,0.387,1.30749354,0.506,0.387,1.30749354,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,108,Fatas and Mihov 2010,1,1.774,1.268,1.399053628,1.774,1.268,1.399053628,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,109,Fatas and Mihov 2010,1,-0.097,0.151,-0.642384106,-0.097,0.151,-0.642384106,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,110,Fatas and Mihov 2010,1,0.011,0.121,0.090909091,0.011,0.121,0.090909091,38,33,1,1,1,0,0,0,0,Cyclically-adjusted spending in % pf GDP,Level,1,0,0,1,0,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1999,2007,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,111,Fatas and Mihov 2010,-1,0.01,0.084,0.119047619,0.01,0.084,0.119047619,38,33,1,1,1,0,0,0,1,Cyclically-adjusted tax revenue in % pf GDP,Level,1,0,0,0,1,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,1,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,112,Fatas and Mihov 2010,-1,-0.21,0.122,-1.721311475,-0.21,0.122,-1.721311475,38,33,1,1,1,0,0,0,1,Cyclically-adjusted tax revenue in % pf GDP,Level,1,0,0,0,1,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,113,Fatas and Mihov 2010,-1,0.05,0.06,0.833333333,0.05,0.06,0.833333333,38,33,1,1,1,0,0,0,1,Cyclically-adjusted tax revenue in % pf GDP,Level,1,0,0,0,1,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,0,1,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,114,Fatas and Mihov 2010,-1,0.14,0.128,1.09375,0.14,0.128,1.09375,38,33,1,1,1,0,0,0,1,Cyclically-adjusted tax revenue in % pf GDP,Level,1,0,0,0,1,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,115,Fatas and Mihov 2010,-1,0.125,0.17,0.735294118,0.125,0.17,0.735294118,38,33,1,1,1,0,0,0,1,Cyclically-adjusted tax revenue in % pf GDP,Level,1,0,0,0,1,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
77,116,Fatas and Mihov 2010,-1,0.157,0.093,1.688172043,0.157,0.093,1.688172043,38,33,1,1,1,0,0,0,1,Cyclically-adjusted tax revenue in % pf GDP,Level,1,0,0,0,1,Output gap in % of potential output,Level,0,0,0,0,Initial public-debt-to-GDP,1,1,0,1,1,0,0,0,0,0,0,0,1970,1998,1,0,0,0,0,"IV2SLS (own lagged gap, lagged US gap)",0,0,1,0,Book chapter,2010,0.000,0,243,1,0,0,0,0,0
